"Total Time (s)","Cycle Elapsed Time (s)","Total Cycles","Elapsed Cycles","Step","Total Cycle Count(Linear Waveform)","Total Cycle Count(Rotary Waveform)","Position(Linear:Position) (in)","Force(Linear:Load) (lb)",
55.06,5.06,6,6,1,0,0,-0.234813285080809,7655.62997723693,
55.08,5.08,6,6,1,0,0,-0.23470394036126,7655.16923334091,
55.1,5.1,6,6,1,0,0,-0.234594595641711,7654.70908549133,
55.12,5.12,6,6,1,0,0,-0.234485250922162,7654.24834159531,
55.14,5.14,6,6,1,0,0,-0.234375906202613,7653.78819374572,
55.16,5.16,6,6,1,0,0,-0.234266561483064,7653.3274498497,
55.18,5.18,6,6,1,0,0,-0.234157216763515,7652.86730200012,
55.2,5.2,6,6,1,0,0,-0.234047872043966,7652.4065581041,
55.22,5.22,6,6,1,0,0,-0.233938512423257,7651.94641025451,
55.24,5.24,6,6,1,0,0,-0.233829167703708,7651.48626240493,
55.26,5.26,6,6,1,0,0,-0.233725470524184,7651.0255185089,
55.28,5.28,6,6,1,0,0,-0.233630311709924,7650.56537065932,
55.3,5.3,6,6,1,0,0,-0.233536315186224,7650.1046267633,
55.32,5.32,6,6,1,0,0,-0.23344345115076,7649.64447891371,
55.34,5.34,6,6,1,0,0,-0.23335136197567,7649.18373501769,
55.36,5.36,6,6,1,0,0,-0.233259287701741,7649.0990964236,
55.38,5.38,6,6,1,0,0,-0.233167213427812,7649.49069893289,
55.4,5.4,6,6,1,0,0,-0.233075124252721,7650.02356444783,
55.42,5.42,6,6,1,0,0,-0.232983049978792,7650.56060228782,
55.44,5.44,6,6,1,0,0,-0.232890960803702,7651.09764012782,
55.46,5.46,6,6,1,0,0,-0.232798886529772,7651.63467796781,
55.48,5.48,6,6,1,0,0,-0.232706797354682,7652.17231185424,
55.5,5.5,6,6,1,0,0,-0.232614723080753,7652.1508541825,
55.52,5.52,6,6,1,0,0,-0.232522633905662,7651.48447426561,
55.54,5.54,6,6,1,0,0,-0.232430559631733,7650.71736250083,
55.56,5.56,6,6,1,0,0,-0.232338127729939,7649.9496546896,
55.58,5.58,6,6,1,0,0,-0.232244131206239,7649.18254292482,
55.6,5.6,6,6,1,0,0,-0.232150134682538,7648.41543116003,
55.62,5.62,6,6,1,0,0,-0.232056138158838,7647.64772334881,
55.64,5.64,6,6,1,0,0,-0.231962126733976,7646.88061158402,
55.66,5.66,6,6,1,0,0,-0.231868130210275,7646.11826819073,
55.68,5.68,6,6,1,0,0,-0.231774133686575,7645.89296263744,
55.7,5.7,6,6,1,0,0,-0.231680137162874,7646.03660982883,
55.72,5.72,6,6,1,0,0,-0.231586140639174,7646.26668375362,
55.74,5.74,6,6,1,0,0,-0.231491995103863,7646.49675767841,
55.76,5.76,6,6,1,0,0,-0.231395063051442,7646.7268316032,
55.78,5.78,6,6,1,0,0,-0.23129723692936,7646.95928971374,
55.8,5.8,6,6,1,0,0,-0.231199395906116,7647.26863781469,
55.82,5.82,6,6,1,0,0,-0.231098589551831,7647.65249172031,
55.84,5.84,6,6,1,0,0,-0.230992076052875,7648.03634562592,
55.86,5.86,6,6,1,0,0,-0.230883208170479,7648.41960348509,
55.88,5.88,6,6,1,0,0,-0.23077386345093,7648.8034573907,
55.9,5.9,6,6,1,0,0,-0.230664518731381,7649.18731129632,
55.92,5.92,6,6,1,0,0,-0.230555174011832,7649.57056915549,
55.94,5.94,6,6,1,0,0,-0.230445829292283,7649.9544230611,
55.96,5.96,6,6,1,0,0,-0.230336484572734,7650.33827696671,
55.98,5.98,6,6,1,0,0,-0.230227139853185,7650.72153482589,
56,6,6,6,1,0,0,-0.230117795133636,7651.02253827672,
56.02,6.02,6,6,1,0,0,-0.230008435512926,7650.73345575463,
56.04,6.04,6,6,1,0,0,-0.229899090793377,7650.27271185861,
56.06,6.06,6,6,1,0,0,-0.229789746073828,7649.81256400903,
56.08,6.08,6,6,1,0,0,-0.229680401354279,7649.35182011301,
56.1,6.1,6,6,1,0,0,-0.22957105663473,7648.89167226342,
56.12,6.12,6,6,1,0,0,-0.229461711915181,7648.43152441384,
56.14,6.14,6,6,1,0,0,-0.229352367195632,7647.97078051782,
56.16,6.16,6,6,1,0,0,-0.229249355469515,7647.51063266823,
56.18,6.18,6,6,1,0,0,-0.229152721440315,7647.04988877221,
56.2,6.2,6,6,1,0,0,-0.229056802666843,7646.58974092263,
56.22,6.22,6,6,1,0,0,-0.228960883893371,7646.12899702661,
56.24,6.24,6,6,1,0,0,-0.228864965119899,7645.66884917702,
56.26,6.26,6,6,1,0,0,-0.228769046346427,7645.20870132744,
56.28,6.28,6,6,1,0,0,-0.228673127572955,7644.74795743141,
56.3,6.3,6,6,1,0,0,-0.228577208799483,7644.59477349703,
56.32,6.32,6,6,1,0,0,-0.228481290026011,7644.7908727749,
56.34,6.34,6,6,1,0,0,-0.228385386153701,7645.15088482302,
56.36,6.36,6,6,1,0,0,-0.228289467380229,7645.53473872863,
56.38,6.38,6,6,1,0,0,-0.228193548606757,7645.91799658781,
56.4,6.4,6,6,1,0,0,-0.228097629833285,7646.30185049342,
56.42,6.42,6,6,1,0,0,-0.228001711059813,7646.68570439903,
56.44,6.44,6,6,1,0,0,-0.227905792286341,7647.0689622582,
56.46,6.46,6,6,1,0,0,-0.227809873512869,7647.45281616382,
56.48,6.48,6,6,1,0,0,-0.227713954739397,7647.7675286827,
56.5,6.5,6,6,1,0,0,-0.227618035965925,7647.44149128151,
56.52,6.52,6,6,1,0,0,-0.227522117192453,7646.87405507321,
56.54,6.54,6,6,1,0,0,-0.227426198418982,7646.26072328925,
56.56,6.56,6,6,1,0,0,-0.22733027964551,7645.64679545884,
56.58,6.58,6,6,1,0,0,-0.227234360872038,7645.03286762844,
56.6,6.6,6,6,1,0,0,-0.227138442098566,7644.41893979803,
56.62,6.62,6,6,1,0,0,-0.227042523325094,7643.80501196763,
56.64,6.64,6,6,1,0,0,-0.226946619452783,7643.19108413723,
56.66,6.66,6,6,1,0,0,-0.226850700679311,7642.61232304662,
56.68,6.68,6,6,1,0,0,-0.226754781905839,7642.53066468471,
56.7,6.7,6,6,1,0,0,-0.226658863132367,7642.60695862869,
56.72,6.72,6,6,1,0,0,-0.226562944358895,7642.6838486191,
56.74,6.74,6,6,1,0,0,-0.226467025585424,7642.76073860951,
56.76,6.76,6,6,1,0,0,-0.226371106811952,7642.83703255348,
56.78,6.78,6,6,1,0,0,-0.22627518803848,7642.91392254389,
56.8,6.8,6,6,1,0,0,-0.226179269265008,7642.9908125343,
56.82,6.82,6,6,1,0,0,-0.226083350491536,7643.06770252471,
56.84,6.84,6,6,1,0,0,-0.225987431718064,7643.14399646868,
56.86,6.86,6,6,1,0,0,-0.225890082433134,7643.22088645909,
56.88,6.88,6,6,1,0,0,-0.225789574102069,7643.2977764495,
56.9,6.9,6,6,1,0,0,-0.225687903480444,7643.37466643991,
56.92,6.92,6,6,1,0,0,-0.225586232858819,7643.45096038388,
56.94,6.94,6,6,1,0,0,-0.225484562237195,7643.52785037429,
56.96,6.96,6,6,1,0,0,-0.22538289161557,7643.6047403647,
56.98,6.98,6,6,1,0,0,-0.225281206092784,7643.68163035511,
57,7,6,6,1,0,0,-0.225179535471159,7643.75792429908,
57.02,7.02,6,6,1,0,0,-0.225077864849535,7643.83481428949,
57.04,7.04,6,6,1,0,0,-0.22497619422791,7643.9117042799,
57.06,7.06,6,6,1,0,0,-0.224874523606285,7643.98859427031,
57.08,7.08,6,6,1,0,0,-0.22477285298466,7644.06488821429,
57.1,7.1,6,6,1,0,0,-0.224671167461874,7644.1417782047,
57.12,7.12,6,6,1,0,0,-0.22456949684025,7644.21866819511,
57.14,7.14,6,6,1,0,0,-0.224467826218625,7644.29555818551,
57.16,7.16,6,6,1,0,0,-0.224366155597,7644.37185212949,
57.18,7.18,6,6,1,0,0,-0.224264484975375,7644.4487421199,
57.2,7.2,6,6,1,0,0,-0.22416281435375,7644.52563211031,
57.22,7.22,6,6,1,0,0,-0.224061143732126,7644.60192605428,
57.24,7.24,6,6,1,0,0,-0.22395945820934,7644.67881604469,
57.26,7.26,6,6,1,0,0,-0.223857787587715,7644.7557060351,
57.28,7.28,6,6,1,0,0,-0.22375611696609,7644.83259602551,
57.3,7.3,6,6,1,0,0,-0.223654386739821,7644.90888996948,
57.32,7.32,6,6,1,0,0,-0.223549557072061,7644.98577995989,
57.34,7.34,6,6,1,0,0,-0.223442581637114,7644.91961880535,
57.36,7.36,6,6,1,0,0,-0.223335159167336,7643.96296427351,
57.38,7.38,6,6,1,0,0,-0.223227721796397,7642.68086838691,
57.4,7.4,6,6,1,0,0,-0.22312029932662,7641.37612273569,
57.42,7.42,6,6,1,0,0,-0.223012876856842,7640.07197313091,
57.44,7.44,6,6,1,0,0,-0.222905439485903,7638.76722747969,
57.46,7.46,6,6,1,0,0,-0.222798017016126,7637.46307787491,
57.48,7.48,6,6,1,0,0,-0.222690594546348,7636.15833222369,
57.5,7.5,6,6,1,0,0,-0.222583157175409,7635.20227373829,
57.52,7.52,6,6,1,0,0,-0.222475734705632,7635.06697119702,
57.54,7.54,6,6,1,0,0,-0.222368297334693,7635.11703909776,
57.56,7.56,6,6,1,0,0,-0.222260874864915,7635.30837000413,
57.58,7.58,6,6,1,0,0,-0.222153452395137,7635.60341299058,
57.6,7.6,6,6,1,0,0,-0.222046015024199,7635.91037690578,
57.62,7.62,6,6,1,0,0,-0.221940812827413,7636.27277313965,
57.64,7.64,6,6,1,0,0,-0.221841884019415,7636.65662704526,
57.66,7.66,6,6,1,0,0,-0.221744668844935,7637.03988490444,
57.68,7.68,6,6,1,0,0,-0.221648750071463,7637.42373881005,
57.7,7.7,6,6,1,0,0,-0.221552831297991,7637.80759271566,
57.72,7.72,6,6,1,0,0,-0.221456912524519,7638.19085057484,
57.74,7.74,6,6,1,0,0,-0.221360993751047,7638.57470448045,
57.76,7.76,6,6,1,0,0,-0.221265074977575,7638.95855838606,
57.78,7.78,6,6,1,0,0,-0.221169156204103,7639.32393485212,
57.8,7.8,6,6,1,0,0,-0.221073237430632,7639.21605044697,
57.82,7.82,6,6,1,0,0,-0.22097731865716,7638.90908653177,
57.84,7.84,6,6,1,0,0,-0.220881399883688,7638.60212261656,
57.86,7.86,6,6,1,0,0,-0.220785481110216,7638.29515870136,
57.88,7.88,6,6,1,0,0,-0.220689577237905,7637.9887908326,
57.9,7.9,6,6,1,0,0,-0.220593658464433,7637.6818269174,
57.92,7.92,6,6,1,0,0,-0.220497739690961,7637.37486300219,
57.94,7.94,6,6,1,0,0,-0.220401820917489,7637.06789908699,
57.96,7.96,6,6,1,0,0,-0.220305902144017,7636.76093517179,
57.98,7.98,6,6,1,0,0,-0.220209983370545,7636.45397125659,
58,8,6,6,1,0,0,-0.220114064597074,7636.14700734139,
58.02,8.02,6,6,1,0,0,-0.220018145823602,7635.84004342618,
58.04,8.04,6,6,1,0,0,-0.21992222705013,7635.53307951098,
58.06,8.06,6,6,1,0,0,-0.219826308276658,7635.22611559578,
58.08,8.08,6,6,1,0,0,-0.219730389503186,7634.91915168058,
58.1,8.1,6,6,1,0,0,-0.219634470729714,7634.61218776538,
58.12,8.12,6,6,1,0,0,-0.219538551956242,7634.30522385017,
58.14,8.14,6,6,1,0,0,-0.21944263318277,7633.99825993497,
58.16,8.16,6,6,1,0,0,-0.219346714409298,7633.69129601977,
58.18,8.18,6,6,1,0,0,-0.219250810536987,7633.38433210457,
58.2,8.2,6,6,1,0,0,-0.219153252635804,7633.07736818937,
58.22,8.22,6,6,1,0,0,-0.21905350426395,7632.77040427416,
58.24,8.24,6,6,1,0,0,-0.218953740990936,7632.46344035896,
58.26,8.26,6,6,1,0,0,-0.218853992619082,7632.15647644376,
58.28,8.28,6,6,1,0,0,-0.218754244247229,7631.84951252856,
58.3,8.3,6,6,1,0,0,-0.218654480974214,7631.54254861336,
58.32,8.32,6,6,1,0,0,-0.218554732602361,7631.23558469815,
58.34,8.34,6,6,1,0,0,-0.218454969329346,7630.92921682939,
58.36,8.36,6,6,1,0,0,-0.218355220957493,7630.62225291419,
58.38,8.38,6,6,1,0,0,-0.218255457684478,7630.31528899899,
58.4,8.4,6,6,1,0,0,-0.218155709312625,7630.00832508378,
58.42,8.42,6,6,1,0,0,-0.218055960940771,7629.70136116858,
58.44,8.44,6,6,1,0,0,-0.217956197667757,7629.39439725338,
58.46,8.46,6,6,1,0,0,-0.217856449295903,7629.08743333818,
58.48,8.48,6,6,1,0,0,-0.217756686022889,7628.78046942298,
58.5,8.5,6,6,1,0,0,-0.217656937651035,7628.47350550777,
58.52,8.52,6,6,1,0,0,-0.217557189279182,7628.16654159257,
58.54,8.54,6,6,1,0,0,-0.217457426006167,7627.91202976385,
58.56,8.56,6,6,1,0,0,-0.217357677634314,7627.89772464936,
58.58,8.58,6,6,1,0,0,-0.217257914361299,7627.89772464936,
58.6,8.6,6,6,1,0,0,-0.217158165989446,7627.89772464936,
58.62,8.62,6,6,1,0,0,-0.217058417617592,7627.89772464936,
58.64,8.64,6,6,1,0,0,-0.216958654344578,7627.89772464936,
58.66,8.66,6,6,1,0,0,-0.216857460560106,7627.89772464936,
58.68,8.68,6,6,1,0,0,-0.216755789938481,7627.89772464936,
58.7,8.7,6,6,1,0,0,-0.216654119316856,7627.89772464936,
58.72,8.72,6,6,1,0,0,-0.216552448695231,7627.89772464936,
58.74,8.74,6,6,1,0,0,-0.216450778073606,7627.89772464936,
58.76,8.76,6,6,1,0,0,-0.216349092550821,7627.89772464936,
58.78,8.78,6,6,1,0,0,-0.216247421929196,7627.89772464936,
58.8,8.8,6,6,1,0,0,-0.216145751307571,7627.89772464936,
58.82,8.82,6,6,1,0,0,-0.216044080685946,7627.64380886707,
58.84,8.84,6,6,1,0,0,-0.215942410064321,7627.12882474526,
58.86,8.86,6,6,1,0,0,-0.215840739442697,7626.59178690526,
58.88,8.88,6,6,1,0,0,-0.215739068821072,7626.05474906527,
58.9,8.9,6,6,1,0,0,-0.215637383298286,7625.51771122528,
58.92,8.92,6,6,1,0,0,-0.215535712676661,7624.98067338528,
58.94,8.94,6,6,1,0,0,-0.215434042055036,7624.44363554529,
58.96,8.96,6,6,1,0,0,-0.215332371433412,7623.90600165886,
58.98,8.98,6,6,1,0,0,-0.215230700811787,7623.47207985251,
59,9,6,6,1,0,0,-0.215129030190162,7623.30995522157,
59.02,9.02,6,6,1,0,0,-0.215027359568537,7623.15677128719,
59.04,9.04,6,6,1,0,0,-0.214925674045751,7623.00299130637,
59.06,9.06,6,6,1,0,0,-0.214824003424127,7622.84980737199,
59.08,9.08,6,6,1,0,0,-0.214722332802502,7622.69602739117,
59.1,9.1,6,6,1,0,0,-0.214620662180877,7622.54284345678,
59.12,9.12,6,6,1,0,0,-0.214518991559252,7622.38906347596,
59.14,9.14,6,6,1,0,0,-0.214417320937628,7622.23587954158,
59.16,9.16,6,6,1,0,0,-0.214315635414842,7622.08209956076,
59.18,9.18,6,6,1,0,0,-0.214213964793217,7621.92891562638,
59.2,9.2,6,6,1,0,0,-0.214112294171592,7621.77513564556,
59.22,9.22,6,6,1,0,0,-0.214010623549967,7621.62195171118,
59.24,9.24,6,6,1,0,0,-0.213908952928343,7621.46817173036,
59.26,9.26,6,6,1,0,0,-0.213807282306718,7621.31498779598,
59.28,9.28,6,6,1,0,0,-0.213705611685093,7621.16120781516,
59.3,9.3,6,6,1,0,0,-0.213603926162307,7621.00802388077,
59.32,9.32,6,6,1,0,0,-0.213502255540682,7620.85424389995,
59.34,9.34,6,6,1,0,0,-0.213400584919058,7620.70105996557,
59.36,9.36,6,6,1,0,0,-0.213298914297433,7620.54727998475,
59.38,9.38,6,6,1,0,0,-0.213197243675808,7620.39409605037,
59.4,9.4,6,6,1,0,0,-0.213095573054183,7620.24091211599,
59.42,9.42,6,6,1,0,0,-0.212993902432559,7620.08713213517,
59.44,9.44,6,6,1,0,0,-0.212892216909773,7619.93394820079,
59.46,9.46,6,6,1,0,0,-0.212790546288148,7619.78016821997,
59.48,9.48,6,6,1,0,0,-0.212688875666523,7619.62698428558,
59.5,9.5,6,6,1,0,0,-0.212587205044898,7619.47320430476,
59.52,9.52,6,6,1,0,0,-0.212485534423274,7619.32002037038,
59.54,9.54,6,6,1,0,0,-0.212383863801649,7619.16624038956,
59.56,9.56,6,6,1,0,0,-0.212282193180024,7619.01305645518,
59.58,9.58,6,6,1,0,0,-0.212180507657238,7618.85927647436,
59.6,9.6,6,6,1,0,0,-0.212078837035613,7618.70609253998,
59.62,9.62,6,6,1,0,0,-0.211977166413989,7618.55231255916,
59.64,9.64,6,6,1,0,0,-0.211875495792364,7618.39912862478,
59.66,9.66,6,6,1,0,0,-0.211773825170739,7618.24534864396,
59.68,9.68,6,6,1,0,0,-0.211672154549114,7618.09216470957,
59.7,9.7,6,6,1,0,0,-0.211570469026328,7617.93838472875,
59.72,9.72,6,6,1,0,0,-0.211468798404704,7617.78520079437,
59.74,9.74,6,6,1,0,0,-0.211367127783079,7617.63142081355,
59.76,9.76,6,6,1,0,0,-0.211265457161454,7617.47823687917,
59.78,9.78,6,6,1,0,0,-0.211163786539829,7617.32445689835,
59.8,9.8,6,6,1,0,0,-0.211062115918204,7617.17127296397,
59.82,9.82,6,6,1,0,0,-0.21096044529658,7617.01808902959,
59.84,9.84,6,6,1,0,0,-0.210858759773794,7616.63185093822,
59.86,9.86,6,6,1,0,0,-0.210757089152169,7616.17170308864,
59.88,9.88,6,6,1,0,0,-0.210655418530544,7615.71095919262,
59.9,9.9,6,6,1,0,0,-0.21055374790892,7615.25081134303,
59.92,9.92,6,6,1,0,0,-0.210452077287295,7614.79006744701,
59.94,9.94,6,6,1,0,0,-0.21035040666567,7614.32991959743,
59.96,9.96,6,6,1,0,0,-0.210248736044045,7613.86917570141,
59.98,9.98,6,6,1,0,0,-0.210147050521259,7613.40902785182,
60,10,6,6,1,0,0,-0.210045379899635,7612.94888000224,
60.02,0.0200000000000031,7,7,1,0,0,-0.20994370927801,7612.48813610622,
60.04,0.0399999999999991,7,7,1,0,0,-0.209842038656385,7612.02798825663,
60.06,0.0600000000000023,7,7,1,0,0,-0.20974036803476,7611.56724436061,
60.08,0.0799999999999983,7,7,1,0,0,-0.209638697413135,7611.10709651103,
60.1,0.100000000000001,7,7,1,0,0,-0.209537429122858,7610.646352615,
60.12,0.120000000000005,7,7,1,0,0,-0.209439170867106,7610.18620476542,
60.14,0.140000000000001,7,7,1,0,0,-0.209342149407719,7609.7254608694,
60.16,0.160000000000004,7,7,1,0,0,-0.209246230634247,7609.26531301981,
60.18,0.18,7,7,1,0,0,-0.209150311860775,7608.80516517023,
60.2,0.200000000000003,7,7,1,0,0,-0.209054393087303,7608.34442127421,
60.22,0.219999999999999,7,7,1,0,0,-0.208958474313832,7607.88427342462,
60.24,0.240000000000002,7,7,1,0,0,-0.208862570441521,7607.4235295286,
60.26,0.259999999999998,7,7,1,0,0,-0.208766651668049,7606.96338167902,
60.28,0.280000000000001,7,7,1,0,0,-0.208670732894577,7606.502637783,
60.3,0.300000000000004,7,7,1,0,0,-0.208574814121105,7606.04248993341,
60.32,0.32,7,7,1,0,0,-0.208478895347633,7605.58234208383,
60.34,0.340000000000003,7,7,1,0,0,-0.208382976574161,7605.1215981878,
60.36,0.359999999999999,7,7,1,0,0,-0.208287057800689,7604.66145033822,
60.38,0.380000000000003,7,7,1,0,0,-0.208191139027217,7604.37057967683,
60.4,0.399999999999999,7,7,1,0,0,-0.208095220253746,7604.32528014759,
60.42,0.420000000000002,7,7,1,0,0,-0.207999301480274,7604.32528014759,
60.44,0.439999999999998,7,7,1,0,0,-0.207903382706802,7604.32528014759,
60.46,0.460000000000001,7,7,1,0,0,-0.20780746393333,7604.32528014759,
60.48,0.480000000000004,7,7,1,0,0,-0.207711545159858,7604.32528014759,
60.5,0.5,7,7,1,0,0,-0.207615626386386,7604.32528014759,
60.52,0.520000000000003,7,7,1,0,0,-0.207519722514075,7604.32528014759,
60.54,0.539999999999999,7,7,1,0,0,-0.207423803740603,7604.32528014759,
60.56,0.560000000000002,7,7,1,0,0,-0.207327884967131,7604.32528014759,
60.58,0.579999999999998,7,7,1,0,0,-0.207231966193659,7604.32528014759,
60.6,0.600000000000001,7,7,1,0,0,-0.207136047420188,7604.32528014759,
60.62,0.620000000000005,7,7,1,0,0,-0.207040128646716,7604.32528014759,
60.64,0.640000000000001,7,7,1,0,0,-0.206944209873244,7604.32528014759,
60.66,0.660000000000004,7,7,1,0,0,-0.206848291099772,7604.31812759034,
60.68,0.68,7,7,1,0,0,-0.206750226559113,7603.78943440047,
60.7,0.700000000000003,7,7,1,0,0,-0.206650463286099,7602.95318124896,
60.72,0.719999999999999,7,7,1,0,0,-0.206550714914245,7602.10917949376,
60.74,0.740000000000002,7,7,1,0,0,-0.206450966542392,7601.26517773857,
60.76,0.759999999999998,7,7,1,0,0,-0.206351203269377,7600.42117598337,
60.78,0.780000000000001,7,7,1,0,0,-0.206251454897524,7599.57717422818,
60.8,0.800000000000004,7,7,1,0,0,-0.206151691624509,7598.73257642654,
60.82,0.82,7,7,1,0,0,-0.206051943252656,7597.88857467135,
60.84,0.840000000000003,7,7,1,0,0,-0.205952194880802,7597.04457291615,
60.86,0.859999999999999,7,7,1,0,0,-0.205852431607788,7596.20057116095,
60.88,0.880000000000003,7,7,1,0,0,-0.205752683235934,7595.66830169246,
60.9,0.899999999999999,7,7,1,0,0,-0.20565291996292,7595.50081264358,
60.92,0.920000000000002,7,7,1,0,0,-0.205553171591066,7595.34703266276,
60.94,0.939999999999998,7,7,1,0,0,-0.205453423219213,7595.19384872838,
60.96,0.960000000000001,7,7,1,0,0,-0.205353659946198,7595.04006874756,
60.98,0.980000000000004,7,7,1,0,0,-0.205253911574345,7594.88688481318,
61,1,7,7,1,0,0,-0.20515414830133,7594.7337008788,
61.02,1.02,7,7,1,0,0,-0.205054399929477,7594.57992089798,
61.04,1.04,7,7,1,0,0,-0.204954636656462,7594.42673696359,
61.06,1.06,7,7,1,0,0,-0.204854888284609,7594.27295698277,
61.08,1.08,7,7,1,0,0,-0.204755139912756,7594.11977304839,
61.1,1.1,7,7,1,0,0,-0.204655376639741,7593.96599306757,
61.12,1.12,7,7,1,0,0,-0.204555628267888,7593.81280913319,
61.14,1.14,7,7,1,0,0,-0.204455864994873,7593.65902915237,
61.16,1.16,7,7,1,0,0,-0.20435611662302,7593.50584521799,
61.18,1.18,7,7,1,0,0,-0.204256368251166,7593.20782199934,
61.2,1.2,7,7,1,0,0,-0.204156604978152,7592.60879532987,
61.22,1.22,7,7,1,0,0,-0.204056856606298,7591.99486749947,
61.24,1.24,7,7,1,0,0,-0.203957093333284,7591.38093966906,
61.26,1.26,7,7,1,0,0,-0.20385734496143,7590.76701183866,
61.28,1.28,7,7,1,0,0,-0.203757596589577,7590.15308400826,
61.3,1.3,7,7,1,0,0,-0.203657833316562,7589.53915617785,
61.32,1.32,7,7,1,0,0,-0.203558084944709,7588.92522834745,
61.34,1.34,7,7,1,0,0,-0.203458321671694,7588.31130051704,
61.36,1.36,7,7,1,0,0,-0.203358573299841,7587.69737268664,
61.38,1.38,7,7,1,0,0,-0.203258824927987,7587.08404090267,
61.4,1.4,7,7,1,0,0,-0.203159061654973,7586.47011307227,
61.42,1.42,7,7,1,0,0,-0.203059313283119,7585.85618524187,
61.44,1.44,7,7,1,0,0,-0.202959550010105,7585.24225741146,
61.46,1.46,7,7,1,0,0,-0.202859801638251,7584.62832958106,
61.48,1.48,7,7,1,0,0,-0.202760038365237,7584.01440175065,
61.5,1.5,7,7,1,0,0,-0.202660289993383,7583.40047392025,
61.52,1.52,7,7,1,0,0,-0.20256054162153,7582.78654608985,
61.54,1.54,7,7,1,0,0,-0.202460778348515,7582.17798267738,
61.56,1.56,7,7,1,0,0,-0.202361029976662,7581.80008923614,
61.58,1.58,7,7,1,0,0,-0.202261266703647,7581.56226670766,
61.6,1.6,7,7,1,0,0,-0.202161518331794,7581.33159673643,
61.62,1.62,7,7,1,0,0,-0.20206176995994,7581.10152281164,
61.64,1.64,7,7,1,0,0,-0.201962006686926,7580.87144888685,
61.66,1.66,7,7,1,0,0,-0.201862258315072,7580.64137496206,
61.68,1.68,7,7,1,0,0,-0.201762495042058,7580.41070499083,
61.7,1.7,7,7,1,0,0,-0.201662746670204,7580.18063106603,
61.72,1.72,7,7,1,0,0,-0.201562998298351,7579.95055714124,
61.74,1.74,7,7,1,0,0,-0.201463235025336,7579.72048321645,
61.76,1.76,7,7,1,0,0,-0.201363486653483,7579.49040929166,
61.78,1.78,7,7,1,0,0,-0.201263723380468,7579.25973932043,
61.8,1.8,7,7,1,0,0,-0.201163975008615,7579.02966539564,
61.82,1.82,7,7,1,0,0,-0.2010642117356,7578.79959147084,
61.84,1.84,7,7,1,0,0,-0.200964463363747,7578.56951754605,
61.86,1.86,7,7,1,0,0,-0.200864714991893,7578.33944362126,
61.88,1.88,7,7,1,0,0,-0.200764951718879,7578.10877365003,
61.9,1.9,7,7,1,0,0,-0.200665203347025,7577.87869972524,
61.92,1.92,7,7,1,0,0,-0.200565440074011,7577.64862580045,
61.94,1.94,7,7,1,0,0,-0.200465691702157,7577.41855187565,
61.96,1.96,7,7,1,0,0,-0.200365943330304,7577.18788190442,
61.98,1.98,7,7,1,0,0,-0.200266180057289,7576.95780797963,
62,2,7,7,1,0,0,-0.200166431685436,7576.72773405484,
62.02,2.02,7,7,1,0,0,-0.200066668412421,7576.49766013005,
62.04,2.04,7,7,1,0,0,-0.199966920040568,7576.19546458634,
62.06,2.06,7,7,1,0,0,-0.199867171668714,7575.88850067114,
62.08,2.08,7,7,1,0,0,-0.1997674083957,7575.51775978715,
62.1,2.1,7,7,1,0,0,-0.199667660023846,7574.77031755479,
62.12,2.12,7,7,1,0,0,-0.199566466239374,7573.9263157996,
62.14,2.14,7,7,1,0,0,-0.199464795617749,7573.0823140444,
62.16,2.16,7,7,1,0,0,-0.199363110094964,7572.23771624277,
62.18,2.18,7,7,1,0,0,-0.199261439473339,7571.39371448757,
62.2,2.2,7,7,1,0,0,-0.199159768851714,7570.54971273238,
62.22,2.22,7,7,1,0,0,-0.199058098230089,7569.70571097718,
62.24,2.24,7,7,1,0,0,-0.198956427608464,7568.86170922198,
62.26,2.26,7,7,1,0,0,-0.19885475698684,7568.01770746679,
62.28,2.28,7,7,1,0,0,-0.198753086365215,7567.17370571159,
62.3,2.3,7,7,1,0,0,-0.198651400842429,7566.3297039564,
62.32,2.32,7,7,1,0,0,-0.198549730220804,7565.48510615476,
62.34,2.34,7,7,1,0,0,-0.198448059599179,7564.64110439957,
62.36,2.36,7,7,1,0,0,-0.198346388977555,7563.79710264437,
62.38,2.38,7,7,1,0,0,-0.19824471835593,7562.95310088917,
62.4,2.4,7,7,1,0,0,-0.198143047734305,7562.10909913398,
62.42,2.42,7,7,1,0,0,-0.19804137711268,7561.48503851414,
62.44,2.44,7,7,1,0,0,-0.197939691589894,7561.06840205448,
62.46,2.46,7,7,1,0,0,-0.19783802096827,7560.6851441953,
